Temperature(C),Turbidity(NTU),Dissolved_Oxygen(mg/L),PH,Ammonia(mg/L),Nitrate(mg/L),Fish_Weight(g),Dia_Cultivo
25.02802812284917,67.21292776591024,4.856035893219611,8.355713522894286,0.6713563122314181,317.31950359182116,1070.6762216340646,259
23.42161115146095,83.88625866548085,4.893100201173018,6.610233159290316,2.06594845121961,250.15333018010375,1072.4291647033424,260
24.329894446157848,66.42576787894261,5.3179219733385565,2.542008585817992,3.6215907624736694,386.680681430871,1074.1460655907206,261
24.698896019379575,65.43364720037304,5.8455692299330595,2.705875606616728,2.067387970117528,368.9979303958046,1075.827544783324,262
25.538900517291715,46.03488711592493,5.778824342762999,9.18907867900865,2.202975899127581,269.9999562756082,1077.4742174300548,263
23.937810510677238,65.61148352004433,4.515489575589644,7.047309451197553,3.206718394234701,275.4550110244819,1079.0866931280273,264
25.847333096107977,69.37576122482947,3.747217525161713,4.156171614237627,2.7331171572868445,211.97698531536673,1080.665575724141,265
24.79582147199915,49.89707684426391,3.631057871930696,3.743522409561222,0.8853152131213025,162.4102774464467,1082.2114631312863,266
24.059115339464878,84.7909396884501,3.938546684412078,4.289502250145113,1.3163358163980563,223.61787563673434,1083.724947158673,267
25.169046239457746,61.548117493570565,2.6563386091113674,8.302758509507582,1.3160850950529206,320.0982266907046,1085.2066133557882,268
23.963131346338663,62.6903048546998,5.181184692159919,6.335452463044636,-0.5269121402066776,270.5540276290303,1086.657040869482,269
23.98364459252696,72.98104917063655,6.5262510054739264,4.553841556530547,2.6321764028459063,301.9147931292972,1088.0768023136989,270
24.407665503041017,80.10294741156878,6.08956892149017,4.531643115367502,2.296818750111399,244.65431425605794,1089.4664636513626,271
23.81715399073047,79.0776059347748,4.7241939665292705,1.2966594250397296,1.5523192224897715,219.41508753688876,1090.8265840879467,272
24.83755068363714,92.13458202870143,5.13062455863845,4.725523553899148,2.3276477359616794,399.8396069009863,1092.1577159762578,273
25.802136559453377,98.91596372306196,5.433043794882724,7.196951937174822,2.124759825521013,314.57582079412776,1093.4604047319715,274
24.583918144465517,69.12448786838007,3.3234685896626095,9.595196153712807,1.071851571640881,271.74045193678904,1094.7351887594718,275
24.52229170367179,72.01836660160177,4.7524324844454355,8.055984095491652,2.7111861140321394,285.68628777119017,1095.9825993875504,276
23.877943230194646,58.481763491743145,4.507936416012728,7.186716715894073,2.640594284511241,189.21841501988115,1097.203160814532,277
24.128104837596617,80.53926436704008,5.189619909430122,3.1642739303607366,5.444205469985386,454.4748481708902,1098.3973900624044,278
25.143170775814117,74.79017245226078,4.956217557046553,5.939834182612676,1.883842249171641,537.6693171283068,1099.5657969395402,279
24.35638926988297,64.95313923272248,3.654603739879888,2.7254705166771274,2.605527699324518,392.58382364670496,1100.708884011605,280
25.230679050698654,52.39141302399403,4.583591046830386,7.021588035042141,3.6303692524233098,277.70957602036395,1101.8271465802632,281
24.42717056111101,87.14773002145233,5.162479201564089,5.158147421442971,1.51558815574783,126.67525809889656,1102.9210726692963,282
25.928630468388935,84.82700990257096,4.1597363580236655,2.136328967339005,3.900587390145554,378.1728982548715,1103.9911430177656,283
25.855526868087,65.82922635657907,4.280927054232283,8.439633725634337,3.1768672122716755,304.00851999744816,1105.0378310798565,284
25.19014380855045,65.80720566677638,5.5815950368376,3.1103007611150244,1.8830014525112362,313.1297604658474,1106.061603031055,285
24.057531623547856,81.62520193116568,5.186305759550107,7.610961331426276,2.6540765054082303,264.5368366751028,1107.0629177803194,286
23.716798268533932,81.72955371792463,4.546079268585936,5.542135734804561,3.927474639673048,350.07335527456206,1108.0422269879164,287
24.163017229950174,72.48706526117108,3.976617522343771,4.736428749985113,2.364224580602317,256.37419430122037,1108.999975088604,288
25.42849628480314,76.61061949837934,4.266343055578992,5.175653980624897,2.7480715203891024,310.62078988959325,1109.9365993198587,289
24.41436786930093,75.5620751162411,5.062832849476384,7.764985913195007,2.0813148725546946,263.70648073141695,1110.852529754842,290
24.568853545745995,54.19829646390965,3.792709450573751,2.1067207398287087,0.9605477323618761,397.3565796811804,1111.748189339828,291
24.72969282559657,74.13581676554145,5.348683596692342,4.567396563076541,3.3688320759766315,297.3357755020436,1112.6239939358125,292
26.329545485709513,78.02230783173493,2.7182292385521305,6.830807745553897,2.6416672336191285,342.6332776532897,1113.4803523640362,293
25.168351445236976,87.04816699648839,4.1797478245323125,6.098466440614134,1.1009262680433993,272.0514698248536,1114.3176664551695,294
24.377887212975466,67.7593512203124,5.828056007135454,4.261345421609591,0.8641694309822545,213.69802253134654,1115.1363311019109,295
24.55987285875992,67.98848409793771,4.967544304751829,8.707760991126175,0.8472673245437079,403.8400300137167,1115.9367343147594,296
24.26336344100843,68.7314551008545,6.6362956758248925,5.919416582110069,2.3706912783962273,292.65219486921706,1116.7192572807414,297
25.214151573606124,81.31328468783995,6.377807128230099,3.86947644276919,2.028493613199114,409.45159589331536,1117.4842744248635,298
24.149195310294754,72.40699079553539,5.356973836435297,3.9708392303157805,1.8124349055121043,335.6662473500868,1118.2321534740922,299
24.825565737098465,88.37305966425592,4.52916126829504,2.166818184928882,1.3059039762826044,321.9584048744703,1118.963255523651,300
24.203214782140577,78.77564441389012,4.508049640744401,8.975147024824832,0.6233372344041299,232.66697339592537,1119.6779351054508,301
25.90116241944684,90.59553517711214,4.736947906318918,-1.8739561831592493,3.0518775464410535,311.3536392416785,1120.3765402584652,302
24.910944322303127,78.21814271560707,3.9226777178470242,4.437493037475684,3.5518994453956916,288.4851818825666,1121.0594126008752,303
24.980783007103305,63.79117592065984,5.913551852768244,5.419707099120554,4.236555745471371,239.21403635015432,1121.7268874038193,304
25.916592995543855,82.43534450760302,6.59988979372064,3.646490363247306,1.6939419711769919,230.05342714511406,1122.3792936665864,305
25.129493221737064,46.945126509852635,4.459643436967754,5.237171740852955,2.871626419087953,304.9837377711034,1123.016954193098,306
24.977036386411374,73.69024274658636,5.872061171683687,4.875582888070413,3.996967382609726,188.0840777797298,1123.6401856695375,307
24.483330622999276,80.99155915395616,3.9783275239856715,6.085009514367642,2.618354310985679,354.83033844648367,1124.2492987429855,308
24.577394173637714,81.17154277380541,4.301110730618032,6.1812699375558156,1.0639873847392445,234.56183810412452,1124.8445981009327,309
24.799391227839884,72.30770942518409,5.927989621503903,4.5538031683847695,1.7454168232318783,257.49467890131683,1125.4263825515404,310
23.787560723735066,94.15638559540125,5.5467348194348665,1.295907722342931,5.024084185715635,345.1180380902786,1125.9949451045366,311
24.395074295240686,57.91293707953414,6.182892652020565,6.58573277129393,1.0864706207391892,255.95089518524958,1126.5505730526281,312
24.60587550913885,73.69088764296632,5.557554279656269,4.239812682323932,1.8625765668544414,149.19363612180337,1127.093548053328,313
24.837229096941424,79.79365175673641,5.28339959474561,7.377731951408736,2.1291497870161016,251.10260743175533,1127.6241462110938,314
25.51627325524615,74.25506669904641,5.449893964322591,5.320644516624332,3.612111063217026,312.79350701846346,1128.1426381596823,315
25.07227089816568,81.12349555276893,3.7573401878232344,1.4373044337307554,3.3687913842506,317.2827707329663,1128.6492891446298,316
24.906729599625404,85.43870490513271,5.4753154585518224,4.51331482714024,2.9309896651629592,230.66169955921623,1129.1443591057746,317
23.752072416415892,60.15238819042827,5.021191992295629,3.3195389748561004,-0.10848758862603392,286.223233230213,1129.62810275974,318
25.19479735650319,61.818621952645906,3.6148052621099813,10.512532405018533,3.7798388650798245,236.81860133757942,1130.1007696823006,319
24.508085973139313,81.72728164297702,3.83661493129216,7.479804474538769,1.9250414841552257,276.824606327772,1130.5626043905654,320
24.2868615591485,83.8182034678339,5.0349697807457,4.069905340158095,2.0430676176063582,284.87354655497325,1131.013846424908,321
24.70318465927882,71.43835916915515,8.455387554967299,6.248836615745111,1.632792001205265,358.8025963497786,1131.45473043058,322
23.381956342560738,67.38479614749532,5.812855986885937,9.676965580743627,0.9017646014738046,290.0290211960119,1131.885486238952,323
22.835860125017106,73.89730184533175,5.121504545242505,10.66043102503679,4.798714202978102,190.2667285224441,1132.3063389483266,324
24.080585019104536,70.72326700314288,4.504144142508555,8.351223889214152,1.0401205923508683,292.31200566768666,1132.717509004272,325
25.34507955172234,45.00946727071918,5.191080421374252,5.925723462142839,1.3348320481283664,307.77730775130607,1133.1192122794275,326
25.304948195609605,73.77585714658721,3.4721771563139794,8.005160010472377,3.0025483268818336,261.6436719978657,1133.5116601527388,327
24.38247252358957,81.9988083426646,5.267377145787749,2.4038461815990257,4.665579830132161,308.17129860655194,1133.895059588081,328
25.69806512676629,79.69462842199307,4.115960332752925,7.286871009266568,3.2881691712225654,215.74602117340083,1134.2696132122303,329
25.11386089809412,72.54705163439834,5.399130188718691,7.561247812191798,1.006940910453331,269.169973709238,1134.6355193921515,330
24.393563734174585,72.45235351186093,4.70348067343464,3.8017494325328016,2.0688499166626,384.9538563823088,1134.9929723115683,331
24.19671707155993,78.31346566297026,6.208003085541565,0.9157752113219892,2.451826850450489,348.79585613922796,1135.342162046784,332
25.743609851347255,81.38794124232678,1.9141935657526825,5.9961095027193085,2.90283709449953,343.9125502450616,1135.68327464173,333
24.628002198393062,76.909930178274,4.791289648694656,6.76694617547718,1.9685433611153633,267.30156583040275,1136.0164921822143,334
24.85133238823546,76.27654222250594,5.58660640697005,-1.3364550157392614,2.3703937091853775,226.02338374631853,1136.3419928693486,335
24.340281043487128,61.832125538996635,5.585945764404466,4.3349743908060825,2.7371170835215093,284.0985255664761,1136.6599510921324,336
24.287484002493922,72.3314373219457,2.3237434281227785,7.437302399173553,2.2114312013469295,278.80868442099745,1136.9705374991788,337
25.58957241877744,91.51200786760482,3.876373233138933,3.354122923839488,3.100595473940876,170.11395295967893,1137.2739190695631,338
24.585823928685162,74.28109938896512,3.7019836525546066,8.446558731198502,4.071800063651324,302.8741311991973,1137.5702591827796,339
24.54193044301891,83.9551951445084,4.631078142558576,6.254690580363762,2.43678429581443,254.54886179477407,1137.8597176877968,340
25.613414490471484,69.94691816600752,4.518206159988255,-0.022551663635644204,1.740039608768331,249.15194042810288,1138.1424509711971,341
24.19986520846047,74.80388458715112,5.209134363160947,4.70601331252545,2.639008242676304,221.7464727211048,1138.4186120243933,342
23.830783471592053,82.59199386617468,5.692563476755457,7.235086369678338,2.74884623518371,364.1071531322539,1138.6883505099124,343
24.502636141101142,79.29860240905373,5.522163891268385,3.373155926734422,-0.34551689741099123,290.1031907140987,1138.951812826742,344
25.436449601704993,72.28026158772859,4.186862659037036,7.064150905931406,1.811637891841984,371.27910227504555,1139.2091421747343,345
24.380402582434982,71.69185351222148,6.646493871374689,4.5729633846767515,1.9696555276823149,182.69622408180098,1139.4604786180607,346
24.882371112085483,62.557134921223124,5.455857042830594,7.233977099013067,1.6603985135570576,290.5973613447505,1139.7059591477177,347
24.13790781081771,63.773032471021004,4.3014298330830885,3.8958842165218597,-0.13033554939873282,255.8513460451244,1139.9457177430816,348
24.022166514832502,82.1373070716076,5.891165329150679,8.126561703519034,0.52245768977742,236.95094376987782,1140.179885432509,349
23.647377774689538,94.30481118198203,6.313812312642405,6.510333185748035,2.9562107843750307,263.90859918257627,1140.408590352989,350
24.372998953383867,98.7650087985395,3.209942877734237,5.974710554821119,-1.4520284355853987,262.8821840542216,1140.631957808841,351
24.02921144974511,63.48209591867338,4.68328634256457,7.958070806358524,2.037794605786541,329.63421878650263,1140.8501103294668,352
24.811574260212126,90.36736572025258,3.780028870280727,5.166877533202906,2.306715935451037,342.52646002140443,1141.0631677261567,353
24.89107557643899,95.10918301841606,4.174720845135825,11.775377189331447,2.149243491423768,337.58336895005846,1141.2712471479545,354
25.174914154933088,57.73895339718261,6.0447282509950915,5.4765234001931455,1.9394449403730287,332.14551050160077,1141.4744631365843,355
24.826875053223944,64.79936104605892,6.358336804746239,8.547547905504725,3.716882451322352,241.9457118011591,1141.6729276804465,356
24.2838414224914,73.76794709277219,4.148742334937273,6.042827208640457,3.0371786384207633,408.81058932987855,1141.8667502676865,357
24.76426163096232,72.76887208693536,4.54633649186763,5.8031950305438915,1.6802327614501356,322.9504972653564,1142.0560379383453,358
25.712340125440704,58.318304139034,4.784201017195392,8.442178311217372,5.176916918028222,195.10133717631766,1142.2408953355946,359
26.021440135835,76.93458757366821,5.382339915728118,7.039814497550129,0.6736098688853633,301.5060998686901,1142.4214247560674,360
25.65150326543288,89.49084323682521,4.897509193361244,6.544989757318303,4.026068925148292,263.6536303088392,1142.5977261992905,361
24.640139271797484,65.29844912567745,4.68598995037674,7.3724756616682745,1.8661058743232437,157.06597446488607,1142.7698974162258,362
24.552035597546176,55.653034559221695,4.93290079192154,2.237989778051148,0.9448008713200111,316.0622721279348,1142.9380339569332,363
23.52734592272307,70.53184144775679,6.276653301315307,4.647730265542802,1.707415895907272,369.43401355666214,1143.1022292173554,364
24.46863450460962,80.35584104666128,5.620953296230274,3.6591115561367973,1.9775707469769463,233.6915406781879,1143.2625744852458,365
25.3865766642882,63.598721946884204,4.511435839316844,8.670493374006716,1.39848910561384,261.27692258186926,1143.4191589852371,366
24.258461517590437,93.39203591038896,3.8549270140312855,7.217069729755449,4.611468221446286,218.09384583296685,1143.5720699230687,367
24.99779647387578,81.23700351537352,6.575131304160625,1.9764819197394,2.3696807945458365,198.5643897388934,1143.7213925289786,368
23.914858634112196,47.73069334969307,2.7352891054485218,5.16593410528538,2.923415811478094,337.90914006112405,1143.8672101002724,369
24.669144430762795,80.04462484003201,6.376589171853431,3.745966027614841,-0.5551708375864495,186.08777103297854,1144.0096040430751,370
24.37900808242502,86.90904179212696,5.5433865076845095,3.221060385387297,3.33674106948071,245.9944309641414,1144.148653913284,371
24.214057868205543,54.24461883676135,3.572114683416446,6.2846254100528816,0.7284138031408904,294.2093534513219,1144.2844374567264,372
25.066947294897084,65.64316953349474,4.1015029207880795,8.134790113141683,6.542325343639872,338.51710649130183,1144.4170306485362,373
24.617139946733097,90.82210992428715,6.524562489368839,3.670501752645301,3.0470136750011956,445.4228602997064,1144.546507731757,374
24.429940912277377,61.537283792077744,5.703328208426506,1.4325594637032735,0.8457976451034404,290.80093378739593,1144.6729412551897,375
24.27962100886605,77.59643096152823,5.037280878324128,6.74280653300064,3.790965311651516,309.2873200426445,1144.7964021104867,376
23.549743962039955,79.58384538149795,6.01567872409269,8.93671464472083,1.4746155945649377,220.20137836485213,1144.9169595685098,377
25.15724448452241,73.8468598972535,5.219554429089461,7.873186475330906,3.1099236070341467,308.85158255177413,1145.0346813149604,378
24.344159546762278,57.18810544082357,6.219030627959162,7.307110371472017,2.5604162071683785,297.76712563847843,1145.1496334852955,379
24.248045249303914,81.61093747389053,4.222453571034743,3.7411125976186206,1.149407401273728,286.79151210260477,1145.261880698936,380
24.691215944366284,83.63913403018154,5.667559886822083,0.4972434238860668,1.8191960175684532,323.0489779831205,1145.3714860927842,381
23.59106936878605,60.583173065707264,6.399654053894017,5.424951963676905,3.201896227732915,226.90268620295518,1145.478511354056,382
24.637113241551997,78.07623520440038,7.0270124505470415,2.703235064315026,4.123735958191324,226.31766837293162,1145.5830167524448,383
25.079005985824686,93.27734142823175,5.955950909420148,1.8013113499354096,2.4127124572871845,312.8562663565308,1145.6850611716218,384
24.547714473906865,69.21273755154812,3.8230840126499457,8.2005219989612,3.4241026298705557,276.6346528612828,1145.7847021400871,385
25.26854143797582,54.350744852725335,5.0612718625797735,5.611196300114141,1.068638077642294,310.478042309659,1145.8819958613874,386
23.425236760129522,80.67048978927268,2.0353532346423355,6.085240516356201,-0.14883779564123767,340.42082350392377,1145.9769972436966,387
24.338954885401108,63.15449007560476,5.053322226775073,3.132030423072627,2.066051086091763,229.74222373258345,1146.0697599287896,388
25.92196862969285,90.77053598485001,4.977753305167685,5.751185512871318,1.8029236421873036,413.4848798815333,1146.1603363204028,389
24.616999953374734,81.65118691790948,2.868729286955815,5.060890976711266,1.2114713833373787,378.2240209296476,1146.2487776120029,390
25.499612578337512,71.05348036294467,4.357607597647699,6.2819421736691545,2.0927955121400137,386.74990770178243,1146.3351338139698,391
24.39260412496938,77.67472275253812,4.453023462324907,4.785458765044725,2.8791410487924702,301.29374734654493,1146.4194537802052,392
24.98751856992605,64.2188644332225,5.013895093319355,7.845263195469659,2.3428707787399308,272.89656651535597,1146.5017852341769,393
24.899128739915493,72.93453342182069,4.750134290314332,6.91088100981311,2.0555095863392205,332.25076258309207,1146.58217479441,394
25.650447188932947,74.97581241552341,4.332432906918652,9.037856816327668,4.4459639811589575,245.27642841481253,1146.6606679994363,395
24.880847085071977,81.47240944329396,4.591192383477035,4.393165684147528,1.2270656154403397,209.4280065409418,1146.7373093322058,396
25.37487352095881,71.52406446215369,3.5391852310224348,8.344850034714675,3.681569247606708,298.3158772199114,1146.8121422439795,397
24.848078599598242,64.06150923100961,4.274359273334115,4.924106546359963,0.3010672359360391,300.57914625204677,1146.8852091777067,398
24.926050099768005,77.21392869455916,6.016123639668435,6.097974999098842,3.9004314122589046,289.8819737309199,1146.956551590898,399
23.92375417138353,72.29270250349059,4.668385484890008,8.08360625183502,0.16467399595811827,271.0798360397703,1147.0262099780055,400
24.637181618992457,68.73034746950854,5.445924363173758,5.175518511478876,-2.081975630590172,360.84033096723516,1147.094223892317,401
24.301014045653076,70.60100668493354,5.993222775484237,3.5549440134138286,0.48772462253687654,302.4793961897164,1147.1606319673751,402
24.085078237298582,66.27335295370251,5.1909121491493515,2.8421593051263425,3.624333363510263,349.6793155161347,1147.225471937933,403
25.08995498407541,69.20376450654476,5.6522000147005755,6.988423514495489,0.18195201755280643,344.3994232269718,1147.2887806604467,404
24.933721069784397,58.68454703166354,3.4515212478237958,-0.6942455721843404,2.8865862146606305,185.99452010597085,1147.3505941331284,405
24.866328328687526,72.90854593248018,6.083530150924458,2.4470755576627408,2.987821085097303,397.26009475114,1147.410947515552,406
25.746449448723258,70.02283298453341,5.7351348511115745,2.4804028340720103,2.3300354132890972,253.15957838694177,1147.4698751478345,407
24.884667008118242,61.680194441615434,5.865476496613899,8.367127541538675,0.8424006680317666,354.5673098022697,1147.5274105693925,408
24.02459287011288,82.69492459645699,6.173547438043989,8.763900716428278,1.5084402482242583,349.02474619082085,1147.5835865372858,409
24.362477404283915,69.86903863117995,3.682203319576069,3.2842372137218248,2.923341381022913,290.26661099317386,1147.6384350441583,410
23.616433754303163,82.18199388643073,4.216175047737507,4.580153445644687,0.8142821867776036,317.40432025958,1147.691987335778,411
24.8240141450047,74.75462993828859,3.7711496995720877,5.951978135218944,1.7461262656815095,152.79336642401307,1147.7442739281923,412
25.13704411941152,83.29161203971324,3.0306294513192844,7.214261400502925,2.9768097054861125,372.2385404050284,1147.7953246245013,413
23.611072107355604,79.34512741552511,4.7707012505259705,3.4822766706563364,1.6174167697894526,287.1692653594123,1147.8451685312561,414
25.55201813803913,76.04654312138223,6.2517247966626925,4.388041585656133,-0.7320477953131124,380.67289781607775,1147.8938340744962,415
24.242423486883748,75.3380890694938,4.258095324330621,5.863798595211121,2.7750970580896,258.0168649311298,1147.9413490154245,416
24.054337046326328,72.6278108140936,5.6298739511660205,3.705267664694821,1.959104069178418,345.866090750565,1147.9877404657366,417
24.049707824015,72.56176837044303,4.989972403917776,6.034296586930068,2.256782373601662,195.76468768835957,1148.0330349026024,418
25.474339809944173,83.73904811601183,3.1573942272438154,5.037736707228189,0.7419226312093021,427.72805779952836,1148.0772581833178,419
25.00042550884485,69.49925043421007,4.189188831772502,0.5226627172550744,0.1734253524318361,381.7276248734484,1148.1204355596215,420
24.855098052742992,70.91848052359288,5.117400520160722,0.4856240929010305,1.6393242749010284,195.293019281998,1148.1625916916946,421
25.01792852639301,62.84487863200616,5.121480364570862,3.9230390136471844,-0.7051536753765775,307.5854698606403,1148.2037506618447,422
24.079690536274583,74.33307136466304,5.227011627260504,6.670222406416917,2.7262452775534323,353.8632576711982,1148.2439359878779,423
24.699839244195264,68.66272154451484,5.424506143055885,4.871281239667153,-0.42276008205294513,221.2648651968782,1148.2831706361742,424
24.993873779399248,67.98854710875736,3.698881587995738,0.8894120940444123,1.5600697640480325,361.4432643865805,1148.3214770344646,425
24.011451592360515,70.34826885384756,5.065327830309304,4.743341101930178,1.6690559227104236,235.65634200188924,1148.3588770843198,426
24.729369926445756,62.64363577120077,3.408441715092382,5.970639561619784,0.9009218885088308,209.95490151320513,1148.3953921733566,427
24.83210213007409,77.96188666283423,6.561884157457558,6.451056301346545,-0.1534249669564729,262.9363430743833,1148.431043187168,428
24.80335145373359,67.49692594602028,4.2205074828423,3.877391086847778,2.994882050806449,305.88651470718116,1148.4658505209793,429
24.375156151736288,64.41950738323412,5.082105693379014,4.819239316444338,1.3877085754795289,286.7681025105197,1148.4998340910454,430
25.19262938185912,64.01129508810433,4.814507200214519,7.858744278313858,3.0831775644624693,332.5493197228967,1148.5330133457828,431
24.65970108199956,85.48127269950969,6.109733478069418,4.952379617900848,0.8951577655195231,323.37231495606636,1148.565407276652,432
24.725049165135516,78.46675834774602,4.911302652335722,5.302655155815254,0.3560279207010708,360.5712464157233,1148.5970344287905,433
25.059368039682095,74.57821160049319,5.552880364398443,6.230893940430189,1.5062283330462498,266.98725850307306,1148.627912911403,434
24.58773653948007,67.42009588632813,3.7973319497684583,8.327476363671703,-0.3994162035692872,283.0107163139562,1148.658060407915,435
24.67258349785731,69.13872812614477,5.265684656638724,5.489121457131066,2.2177793827304337,330.96180142601753,1148.6874941858948,436
24.990996330995895,57.96020087953805,5.0487509036827465,5.221010306223458,0.906846567060845,192.79571121686894,1148.7162311067466,437
24.595930151050347,63.450489953582206,3.7524382528360958,8.419261632671596,2.201524448841112,264.94726905444014,1148.7442876351831,438
25.918242337730923,44.91412325307881,5.605804710287047,7.595123848764055,2.4061507413194114,256.92871622704666,1148.7716798484817,439
23.906712579474124,69.21966164763934,4.819422731292509,7.213210259938981,1.2312921453448291,412.33447366581004,1148.7984234455264,440
24.143037484370154,73.43077160563988,5.262096791435081,8.850654717132262,4.882591855954291,309.91211723395446,1148.8245337556427,441
25.87818829702717,68.65273407465882,7.257359134915304,4.151297241264053,2.2949520942158563,300.57143697620785,1148.8500257472322,442
24.78432734597807,94.08967824531378,5.567192999105145,8.327698005847251,1.1993528062753382,308.8086189448227,1148.8749140362033,443
24.229985231858173,85.78131449797105,2.9875080949831507,1.7686694922949475,3.55323628094827,343.4685280374578,1148.8992128942143,444
24.51322449655799,64.84035983624055,5.947846258086745,6.145608575675465,2.705961115280503,361.28748967483534,1148.9229362567205,445
24.72271584802625,57.51641033761274,4.386753209574053,11.75780429597712,2.2682177614758947,325.18169631002473,1148.9460977308406,446
24.755832336120154,84.14117879486318,5.82897744299986,5.571155467525461,3.4258565470519837,253.99242657806178,1148.9687106030397,447
25.76371528158535,58.48746438662509,5.126026459392835,0.13116025145013488,2.3341719434281685,236.85585396764367,1148.990787846634,448
24.728954515741318,82.99801799559192,5.162136142023295,10.166193258183352,1.9207560991593018,303.86428344350566,1149.0123421291248,449
24.54787864000398,85.14356030288819,3.9105274294187797,5.96296575847758,2.4451513714394566,386.1619227579906,1149.0333858193603,450
23.663128474823438,66.7584270449978,5.438090450492219,7.5101392335155195,2.5560335905273384,207.3321617085543,1149.0539309945343,451
23.77618122398439,42.72830278782743,4.638155478077889,6.647464495255956,3.4976294811762694,316.8940755321501,1149.0739894470207,452
25.138288067929945,95.78008069930047,5.625327695739879,10.252877241724791,1.5223380201721677,283.8183018035581,1149.0935726910513,453
24.96342520977199,68.50061223182905,4.680960768430198,4.392109252895903,2.1007742789471826,324.7016528617605,1149.112691969239,454
25.079428282025603,47.81008788055822,3.470726333008338,5.288976119143407,2.667490191591769,284.10737959031974,1149.1313582589478,455
25.428375799878463,62.023547380779135,5.682289465033365,5.680215727803052,4.819441826721208,285.57895673865073,1149.1495822785175,456
24.098369445795218,75.79401096121114,6.036815159308787,-0.5673805733530344,-1.9770896158359035,322.1192303048328,1149.1673744933432,457
24.714342321555378,69.98829174285741,5.168876200337141,4.170504769741894,3.8620478836936547,235.319518655652,1149.1847451218123,458
24.720026275816952,64.41160306075574,4.41803514052761,5.076575180489453,2.2345199787290304,224.80749458166437,1149.201704141106,459
25.090549648339568,72.91521516160897,4.9081277770726555,7.304836203829371,1.5481005937573813,240.94178437840338,1149.2182612928634,460
24.38617302574188,67.73674683780625,5.229856694561091,1.2356087185146416,1.9377245639426939,263.07559744749426,1149.2344260887169,461
25.765613404898353,59.27423225609184,5.085014246892017,6.167826819209057,1.1140822311128966,218.73841671293775,1149.2502078156942,462
25.64733573924292,82.83135948899738,4.336860004247172,4.572896136307199,3.965433134225185,158.3933635821186,1149.2656155415007,463
23.788738550841334,72.440115524413,4.757883319180105,4.66015271292147,3.6297695909169407,200.23767991281795,1149.2806581196735,464
23.297474192935987,74.72255767965444,6.927901298626365,9.005591589982917,-1.0059287079520556,488.38991836554925,1149.2953441946183,465
25.706219664585955,69.925379982645,6.039691797525879,4.307696741616394,2.065892720207608,383.11085040532447,1149.309682206528,466
25.233234170142385,60.36434767526701,5.269238969401519,4.404880742363398,1.8679366069998982,356.95711888166073,1149.323680396186,467
23.988527560688997,78.55120751074404,5.855782679945786,5.6988629384642815,3.355540782546692,321.49148094011446,1149.3373468096593,468
24.869166351633556,57.99255227855961,6.9810894828866,5.466327793851878,1.2156905500476556,318.0457855002625,1149.3506893028803,469
24.307278698915937,67.46471330763363,6.596375086917026,6.367230708060738,1.4544389471412402,210.54633622362527,1149.3637155461222,470
24.158241985780815,76.07979207414645,3.7963589500722463,3.9085419717051453,4.035639302723923,298.03853868780277,1149.3764330283705,471
25.089202808781444,76.33876271055001,3.751085767885176,4.451985277203493,2.8540120360344035,262.8073710042534,1149.3888490615905,472
24.545971757067193,67.53648826053681,6.330598727112631,5.352051689785848,1.3772722899952377,308.44925362275353,1149.4009707848977,473
24.982630867687913,73.79098671922941,5.2937989200101825,4.064593688372951,1.2124197516128599,213.9500854538647,1149.4128051686298,474
23.91462376250168,75.92554258285554,2.8585789642733848,8.633567561021001,2.0483141507034874,265.9135358590486,1149.424359018321,475
24.4852057952728,61.740115498144746,5.742029378891568,7.878042687614002,1.3550488253848938,220.10844644555425,1149.4356389785867,476
25.198829396554217,73.52679115176355,3.895117737695493,2.6596532442867615,2.229329435030014,304.8667178542254,1149.4466515369165,477
24.65552153200369,91.63363340225902,3.5016863509120366,2.1321558302549555,5.784438926977916,374.6718331269696,1149.4574030273761,478
24.33258067125502,88.77947413146052,3.5743055935597834,6.114153301298899,1.2463132765200808,387.9281405895163,1149.4678996342261,479
24.428162917022284,67.26094290995398,5.0407749575106715,5.806815466155935,2.871323211192052,226.8039901297775,1149.4781473954527,480
25.817274418799936,69.75325841688857,3.2931423793116585,6.333249502420273,1.0356503822247056,355.42149035733996,1149.4881522062176,481
24.741653671268036,78.03444114512882,2.696868703870402,3.3065116465126447,1.3649423720335008,188.26216936449646,1149.497919822227,482
24.01071432688521,74.10006204482322,5.090258325148272,2.619213278642101,2.94941521063031,188.16026891854688,1149.5074558630206,483
23.548434291071835,80.25363766797791,3.6947523765822137,5.4157498776308,4.2971785483969445,232.92562153165915,1149.5167658151838,484
24.608957202262676,92.60702463822845,3.913592796220083,1.940531733424962,3.038415897307352,234.11563630317508,1149.5258550354858,485
24.287038630546085,63.52450460758418,4.622528832443027,6.654282277682944,1.757782295972859,248.03714530467028,1149.5347287539423,486
23.78553802647353,64.14393975811669,6.123430748981956,4.742306606236553,2.4312463773174806,263.906673901324,1149.5433920768057,487
24.064474752961132,60.80920455046171,6.334383438597231,6.262566575027331,2.4300283031183314,278.95465469050833,1149.5518499894897,488
24.399176869606023,81.9323498159489,5.97845874697434,2.1441527756974312,1.9982105825587615,299.84215888779397,1149.5601073594187,489
24.296571880984906,56.501940587473925,5.139183172863561,4.617036668322043,0.558610753769887,203.9718610568333,1149.5681689388148,490
